"id_transacao";"data_hora";"dispositivo";"valor_solic";"valor_aut";"status";"ag_financeiro"
3799;"2020-06-01 21:40:23";696;1551.52;0.0;2;3
3800;"2020-06-01 18:57:58";781;7119.34;0.0;2;9
3801;"2020-06-01 04:09:41";625;980.67;980.67;0;1
3802;"2020-06-01 14:13:07";82;3012.07;3012.07;0;6
3803;"2020-06-01 07:34:52";640;1371.26;1371.26;0;10
3804;"2020-06-01 07:36:12";770;9132.8;0.0;1;2
3805;"2020-06-01 06:32:56";239;9906.71;0.0;2;9
3806;"2020-06-01 16:49:30";786;6673.43;0.0;2;10
3807;"2020-06-01 23:33:38";570;5402.86;0.0;1;2
3808;"2020-06-01 15:35:57";554;7221.56;0.0;1;4
3809;"2020-06-01 15:45:21";401;9088.64;0.0;1;1
3810;"2020-06-01 09:10:52";903;2873.48;0.0;1;3
3811;"2020-06-01 12:09:12";754;3905.67;3905.67;0;5
3812;"2020-06-01 10:51:38";832;5605.31;5605.31;0;10
3813;"2020-06-01 19:55:55";586;2239.55;0.0;1;6
3814;"2020-06-01 15:17:37";506;8950.72;8950.72;0;7
3815;"2020-06-01 15:40:40";53;5935.9;5935.9;0;3
3816;"2020-06-01 08:22:00";669;1256.32;0.0;1;4
3817;"2020-06-01 01:00:43";578;893.26;0.0;1;9
3818;"2020-06-01 07:00:19";948;2543.66;0.0;1;3
3819;"2020-06-01 11:22:41";812;1902.8;0.0;1;4
3820;"2020-06-01 00:45:24";601;2285.84;0.0;1;10
3821;"2020-06-01 22:05:24";909;6378.75;0.0;1;4
3822;"2020-06-01 16:03:31";646;4662.27;0.0;1;4
3823;"2020-06-01 21:58:57";342;9571.03;0.0;1;6
3824;"2020-06-01 04:21:06";690;511.03;511.03;0;4
3825;"2020-06-01 22:43:11";363;9368.66;0.0;2;7
3826;"2020-06-01 19:32:42";140;1146.94;0.0;2;3
3827;"2020-06-01 23:46:25";671;8202.78;8202.78;0;10
3828;"2020-06-01 06:04:24";762;1316.1;0.0;1;8
3829;"2020-06-01 03:38:58";791;9375.68;0.0;1;9
3830;"2020-06-01 14:44:18";144;5145.26;0.0;1;2
3831;"2020-06-01 02:20:40";900;8628.45;0.0;2;1
3832;"2020-06-01 21:22:22";941;6313.88;0.0;1;7
3833;"2020-06-01 09:43:58";811;1385.34;1385.34;0;10
3834;"2020-06-01 17:41:02";437;8598.25;0.0;2;3
3835;"2020-06-01 20:59:43";593;6068.17;0.0;1;3
3836;"2020-06-01 23:16:42";846;5144.35;5144.35;0;7
3837;"2020-06-01 02:57:18";700;2565.42;0.0;1;1
3838;"2020-06-01 19:53:22";859;9526.46;9526.46;0;10
3839;"2020-06-01 12:33:16";6;7497.07;0.0;2;9
3840;"2020-06-01 00:44:36";483;2013.88;0.0;2;10
3841;"2020-06-01 16:16:58";929;8682.06;8682.06;0;9
3842;"2020-06-01 07:35:58";529;4142.85;0.0;2;1
3843;"2020-06-01 17:41:33";797;6255.32;0.0;1;6
3844;"2020-06-01 20:55:08";884;284.35;0.0;2;10
3845;"2020-06-01 17:11:06";241;7479.04;7479.04;0;2
3846;"2020-06-01 19:22:47";607;8492.91;8492.91;0;4
3847;"2020-06-01 16:46:31";15;3449.95;0.0;2;5
3848;"2020-06-01 17:44:45";916;4563.65;0.0;2;1
3849;"2020-06-01 16:40:51";78;4841.71;4841.71;0;4
3850;"2020-06-01 13:38:06";502;3434.18;0.0;1;1
3851;"2020-06-01 04:03:09";736;8478.24;0.0;2;7
3852;"2020-06-01 01:24:41";479;4329.31;4329.31;0;2
3853;"2020-06-01 04:18:57";353;9068.61;0.0;1;2
3854;"2020-06-01 13:51:26";379;9315.7;0.0;2;1
3855;"2020-06-01 10:02:24";607;9723.55;9723.55;0;8
3856;"2020-06-01 12:25:57";450;6134.48;6134.48;0;9
3857;"2020-06-01 03:00:44";231;9013.44;0.0;1;5
3858;"2020-06-01 05:11:43";162;2704.71;0.0;1;8
3859;"2020-06-01 00:26:52";899;1132.49;0.0;1;9
3860;"2020-06-01 16:29:03";225;2900.57;2900.57;0;6
3861;"2020-06-01 08:00:24";510;3236.99;0.0;1;3
3862;"2020-06-01 17:55:13";926;6931.43;0.0;1;1
3863;"2020-06-01 15:06:46";324;977.97;977.97;0;5
3864;"2020-06-01 14:55:34";654;8693.5;0.0;2;6
3865;"2020-06-01 22:42:03";624;9623.11;0.0;2;4
3866;"2020-06-01 01:26:39";664;1084.22;0.0;1;2
3867;"2020-06-01 22:27:01";914;5646.1;5646.1;0;4
3868;"2020-06-01 10:09:27";387;5710.57;0.0;1;6
3869;"2020-06-01 01:56:13";962;8164.58;8164.58;0;5
3870;"2020-06-01 15:33:53";859;8386.16;8386.16;0;3
3871;"2020-06-01 09:35:39";708;3755.34;0.0;2;7
3872;"2020-06-01 01:15:54";310;6972.47;0.0;2;3
3873;"2020-06-01 13:58:53";359;3814.47;0.0;2;10
3874;"2020-06-01 22:56:33";135;4620.53;4620.53;0;3
3875;"2020-06-01 16:27:24";781;4324.72;0.0;2;7
3876;"2020-06-01 20:07:08";784;3420.04;0.0;1;6
3877;"2020-06-01 10:23:22";80;1425.31;0.0;1;4
3878;"2020-06-01 18:40:15";459;446.43;0.0;2;2
3879;"2020-06-01 04:26:42";315;7053.57;7053.57;0;8
3880;"2020-06-01 02:28:24";782;7758.14;0.0;2;5
3881;"2020-06-01 02:50:37";489;862.97;862.97;0;8
3882;"2020-06-01 23:08:12";959;8057.07;0.0;2;2
3883;"2020-06-01 02:03:00";0;3058.3;3058.3;0;1
3884;"2020-06-01 23:10:32";765;9468.78;0.0;1;5
3885;"2020-06-01 22:14:13";827;7383.98;7383.98;0;4
3886;"2020-06-01 21:56:22";359;2682.14;0.0;2;1
3887;"2020-06-01 22:28:58";914;632.71;0.0;2;9
3888;"2020-06-01 15:12:50";346;5933.52;0.0;1;7
3889;"2020-06-01 15:52:46";148;304.64;0.0;1;9
3890;"2020-06-01 04:35:35";396;2922.1;0.0;1;7
3891;"2020-06-01 03:59:36";415;2756.31;2756.31;0;3
3892;"2020-06-01 03:40:20";230;3559.98;0.0;1;7
3893;"2020-06-01 16:24:04";428;1867.12;0.0;2;6
3894;"2020-06-01 02:34:02";261;825.79;0.0;2;9
3895;"2020-06-01 10:11:45";168;1170.91;0.0;1;4
3896;"2020-06-01 14:11:20";881;200.1;200.1;0;10
3897;"2020-06-01 21:45:50";264;8022.08;0.0;2;4
3898;"2020-06-01 14:28:37";202;2984.34;0.0;2;5
3899;"2020-06-01 13:47:58";556;5878.89;0.0;1;7
3900;"2020-06-01 00:54:36";600;5977.66;0.0;1;6
3901;"2020-06-01 05:49:17";265;3599.68;3599.68;0;1
3902;"2020-06-01 04:38:49";883;7713.09;7713.09;0;5
3903;"2020-06-01 17:20:28";91;8887.43;0.0;1;4
3904;"2020-06-01 11:51:19";345;3910.42;0.0;2;8
3905;"2020-06-01 05:20:35";406;6029.79;6029.79;0;2
3906;"2020-06-01 04:10:51";930;629.54;0.0;2;6
3907;"2020-06-01 18:51:08";284;6930.9;0.0;2;5
3908;"2020-06-01 22:19:50";664;4416.9;0.0;2;2
3909;"2020-06-01 07:06:22";59;4399.59;0.0;2;1
3910;"2020-06-01 00:00:11";283;1609.24;0.0;1;4
3911;"2020-06-01 05:48:37";578;9749.65;0.0;2;1
3912;"2020-06-01 10:54:56";474;8940.91;8940.91;0;7
3913;"2020-06-01 11:22:05";306;4201.03;0.0;2;4
3914;"2020-06-01 13:02:35";580;212.77;0.0;2;10
3915;"2020-06-01 21:50:20";527;8286.28;8286.28;0;9
3916;"2020-06-01 19:14:05";226;7506.59;7506.59;0;5
3917;"2020-06-01 02:34:41";372;2622.44;2622.44;0;6
3918;"2020-06-01 19:05:41";745;4225.9;0.0;2;8
3919;"2020-06-01 22:01:39";301;881.49;0.0;1;3
3920;"2020-06-01 17:20:52";107;3034.5;0.0;1;10
3921;"2020-06-01 13:22:04";609;4678.42;4678.42;0;2
3922;"2020-06-01 09:20:14";267;6941.18;0.0;1;9
3923;"2020-06-01 20:55:44";920;5209.7;0.0;1;2
3924;"2020-06-01 10:02:24";469;1704.38;1704.38;0;7
3925;"2020-06-01 09:22:42";493;6848.53;6848.53;0;1
3926;"2020-06-01 02:59:45";403;3233.34;3233.34;0;4
3927;"2020-06-01 01:07:29";283;9290.17;0.0;2;10
3928;"2020-06-01 03:19:40";571;3542.75;3542.75;0;5
3929;"2020-06-01 18:14:25";399;2210.41;0.0;1;2
3930;"2020-06-01 13:37:31";581;2341.74;0.0;1;8
3931;"2020-06-01 07:08:46";125;6442.87;0.0;2;1
3932;"2020-06-01 00:32:59";964;743.48;0.0;1;7
3933;"2020-06-01 00:46:35";735;9304.32;0.0;1;7
3934;"2020-06-01 05:39:28";758;6572.51;6572.51;0;1
3935;"2020-06-01 05:16:12";427;6528.77;6528.77;0;5
3936;"2020-06-01 08:11:54";541;2997.32;0.0;2;3
3937;"2020-06-01 14:28:23";38;6155.88;0.0;1;2
3938;"2020-06-01 23:56:34";317;9868.79;0.0;2;8
3939;"2020-06-01 08:28:08";649;9222.57;0.0;2;6
3940;"2020-06-01 01:17:16";237;9311.09;9311.09;0;2
3941;"2020-06-01 12:46:20";210;1010.7;0.0;2;8
3942;"2020-06-01 20:29:03";283;8371.76;0.0;1;10
3943;"2020-06-01 09:36:06";304;4411.57;0.0;1;7
3944;"2020-06-01 17:46:53";804;4440.22;0.0;2;8
3945;"2020-06-01 01:28:23";875;2398.96;0.0;2;5
3946;"2020-06-01 03:10:52";238;6706.12;0.0;2;4
3947;"2020-06-01 19:22:40";934;97.59;0.0;2;4
3948;"2020-06-01 03:43:57";832;5137.99;5137.99;0;10
3949;"2020-06-01 15:44:08";107;3149.98;0.0;1;3
3950;"2020-06-01 14:16:49";260;8772.83;8772.83;0;3
3951;"2020-06-01 14:57:41";511;9399.45;9399.45;0;8
3952;"2020-06-01 12:19:38";338;6942.73;0.0;1;10
3953;"2020-06-01 18:31:06";372;5916.36;0.0;1;2
3954;"2020-06-01 03:13:25";541;318.04;0.0;1;6
3955;"2020-06-01 08:31:51";541;5411.92;0.0;1;3
3956;"2020-06-01 01:27:45";768;6179.17;0.0;1;8
3957;"2020-06-01 16:13:06";544;1644.05;1644.05;0;9
3958;"2020-06-01 01:11:33";53;2470.86;0.0;1;8
3959;"2020-06-01 21:05:06";871;5772.54;5772.54;0;4
3960;"2020-06-01 18:27:27";140;4242.61;0.0;2;6
3961;"2020-06-01 07:19:56";182;7239.36;0.0;2;3
3962;"2020-06-01 01:06:59";714;804.45;0.0;2;3
3963;"2020-06-01 14:10:29";203;7821.14;0.0;2;6
3964;"2020-06-01 11:35:28";339;2065.01;2065.01;0;4
3965;"2020-06-01 14:17:25";21;4435.73;0.0;2;3
3966;"2020-06-01 06:47:14";957;3273.02;3273.02;0;6
3967;"2020-06-01 20:52:27";791;207.26;207.26;0;2
3968;"2020-06-01 02:27:11";217;1929.2;0.0;2;9
3969;"2020-06-01 13:37:11";739;8552.6;8552.6;0;6
3970;"2020-06-01 01:36:26";437;2614.32;2614.32;0;6
3971;"2020-06-01 14:57:50";558;7709.4;0.0;1;6
3972;"2020-06-01 11:24:24";155;1502.86;0.0;2;1
3973;"2020-06-01 09:12:08";530;3465.62;3465.62;0;1
3974;"2020-06-01 11:54:21";823;4480.58;0.0;1;5
3975;"2020-06-01 09:04:54";70;2875.0;0.0;1;7
3976;"2020-06-01 19:10:07";165;1106.34;1106.34;0;6
3977;"2020-06-01 11:22:57";906;7671.97;0.0;1;6
3978;"2020-06-01 17:23:25";208;1672.42;0.0;1;5
3979;"2020-06-01 05:31:39";351;874.09;0.0;1;6
3980;"2020-06-01 01:35:25";359;9808.53;0.0;2;6
3981;"2020-06-01 12:31:34";369;5836.47;5836.47;0;7
3982;"2020-06-01 15:47:34";606;7398.98;0.0;1;6
3983;"2020-06-01 05:24:16";443;2679.53;2679.53;0;4
3984;"2020-06-01 18:54:47";756;8962.46;0.0;1;3
3985;"2020-06-01 00:43:17";214;643.58;0.0;2;10
3986;"2020-06-01 03:42:46";369;6473.92;0.0;2;8
3987;"2020-06-01 05:51:11";909;6345.38;6345.38;0;5
3988;"2020-06-01 01:24:09";942;3247.54;0.0;1;2
3989;"2020-06-01 05:42:30";705;1157.43;0.0;1;5
3990;"2020-06-01 05:34:20";29;2780.64;2780.64;0;7
3991;"2020-06-01 10:18:55";181;6750.52;0.0;1;6
3992;"2020-06-01 18:34:51";955;9177.82;9177.82;0;5
3993;"2020-06-01 20:05:30";255;6206.32;0.0;2;6
3994;"2020-06-01 17:18:19";191;4201.62;4201.62;0;5
3995;"2020-06-01 01:07:21";673;707.84;0.0;1;10
3996;"2020-06-01 23:34:40";72;9365.74;0.0;2;6
3997;"2020-06-01 18:19:02";930;4560.33;0.0;1;10
3998;"2020-06-01 22:02:52";517;2505.26;0.0;1;2
3999;"2020-06-01 12:26:06";19;6810.06;6810.06;0;4
4000;"2020-06-01 18:34:01";794;7598.47;0.0;1;1
4001;"2020-06-01 04:20:01";771;7859.85;7859.85;0;9
4002;"2020-06-01 16:19:16";710;5420.4;0.0;2;3
4003;"2020-06-01 14:11:57";606;7791.33;0.0;1;10
4004;"2020-06-01 21:03:53";362;4988.97;0.0;1;7
4005;"2020-06-01 04:34:55";864;7380.02;0.0;2;8
4006;"2020-06-01 20:29:11";593;1302.1;0.0;2;6
4007;"2020-06-01 09:30:37";726;7529.68;0.0;2;3
4008;"2020-06-01 01:33:23";516;1106.53;0.0;1;3
4009;"2020-06-01 00:32:42";981;1780.43;0.0;1;7
4010;"2020-06-01 02:05:38";967;3403.68;0.0;1;6
4011;"2020-06-01 16:30:06";246;5098.32;5098.32;0;4
4012;"2020-06-01 19:04:02";998;6071.51;0.0;2;2
4013;"2020-06-01 19:20:05";847;9991.25;0.0;1;4
4014;"2020-06-01 18:50:34";886;819.22;0.0;2;9
4015;"2020-06-01 19:23:06";602;4494.81;4494.81;0;7
4016;"2020-06-01 20:27:12";418;116.71;116.71;0;7
4017;"2020-06-01 03:04:19";695;1326.77;1326.77;0;4
4018;"2020-06-01 02:54:57";328;6646.43;0.0;2;1
4019;"2020-06-01 16:08:42";227;834.9;834.9;0;3
4020;"2020-06-01 15:25:38";653;6072.92;0.0;2;10
4021;"2020-06-01 11:47:10";766;3793.92;0.0;2;1
4022;"2020-06-01 14:29:27";932;844.12;0.0;1;9
4023;"2020-06-01 16:33:15";214;1894.07;1894.07;0;9
4024;"2020-06-01 14:52:16";812;7628.48;0.0;1;10
4025;"2020-06-01 11:15:18";769;1377.91;0.0;1;2
4026;"2020-06-01 16:34:30";569;5619.66;0.0;1;5
4027;"2020-06-01 07:54:56";44;7912.52;7912.52;0;8
4028;"2020-06-01 12:11:19";98;2043.11;2043.11;0;4
4029;"2020-06-01 12:45:24";66;1839.26;0.0;2;9
4030;"2020-06-01 18:03:15";957;4980.55;4980.55;0;4
4031;"2020-06-01 08:15:40";648;2550.38;0.0;1;7
4032;"2020-06-01 00:21:57";523;263.78;0.0;2;7
4033;"2020-06-01 14:19:05";436;8245.58;8245.58;0;7
4034;"2020-06-01 22:26:21";382;7320.77;7320.77;0;9
4035;"2020-06-01 07:12:50";875;3787.88;3787.88;0;9
4036;"2020-06-01 12:03:55";451;95.1;0.0;1;3
4037;"2020-06-01 12:48:08";794;88.83;0.0;2;8
4038;"2020-06-01 00:21:56";775;586.2;586.2;0;8
4039;"2020-06-01 00:50:46";595;5411.25;0.0;1;9
4040;"2020-06-01 07:56:48";360;9219.93;0.0;1;7
4041;"2020-06-01 02:33:54";70;3402.94;0.0;1;3
4042;"2020-06-01 23:19:43";978;3674.77;0.0;1;7
4043;"2020-06-01 07:00:27";249;7507.86;0.0;1;4
4044;"2020-06-01 07:53:02";959;4445.36;4445.36;0;10
4045;"2020-06-01 16:33:32";718;3798.67;0.0;1;7
4046;"2020-06-01 10:37:57";14;5276.0;0.0;2;4
4047;"2020-06-01 20:04:02";547;8115.32;8115.32;0;4
4048;"2020-06-01 07:19:40";953;1567.27;0.0;2;1
4049;"2020-06-01 00:20:48";924;1772.2;0.0;2;2
4050;"2020-06-01 22:46:58";466;2340.72;0.0;2;7
4051;"2020-06-01 14:23:17";349;7826.99;0.0;2;5
4052;"2020-06-01 18:47:23";264;6701.36;0.0;1;4
4053;"2020-06-01 03:40:09";571;6020.75;0.0;1;2
4054;"2020-06-01 15:31:56";818;4795.56;4795.56;0;5
4055;"2020-06-01 21:28:59";416;4752.43;0.0;1;9
4056;"2020-06-01 04:59:17";415;4821.49;0.0;1;2
4057;"2020-06-01 14:38:16";392;7812.98;0.0;2;6
4058;"2020-06-01 21:23:56";670;978.42;978.42;0;3
4059;"2020-06-01 07:58:41";772;8764.35;0.0;1;5
4060;"2020-06-01 04:30:35";51;4575.94;0.0;2;8
4061;"2020-06-01 11:52:56";465;7713.97;0.0;1;3
4062;"2020-06-01 12:00:43";197;9569.59;0.0;2;5
4063;"2020-06-01 02:42:56";871;1434.27;0.0;2;4
4064;"2020-06-01 16:46:17";217;220.02;0.0;1;9
4065;"2020-06-01 05:35:55";337;5153.91;0.0;2;7
4066;"2020-06-01 02:15:34";64;8529.77;0.0;2;4
4067;"2020-06-01 18:00:26";510;1467.4;0.0;2;10
4068;"2020-06-01 06:26:17";19;1708.28;0.0;1;10
4069;"2020-06-01 14:38:08";525;1456.76;0.0;2;10
4070;"2020-06-01 06:18:31";210;9729.95;0.0;2;5
4071;"2020-06-01 21:36:46";674;4793.01;0.0;1;1
4072;"2020-06-01 10:37:58";723;2632.47;2632.47;0;1
4073;"2020-06-01 18:49:07";41;8009.37;0.0;2;2
4074;"2020-06-01 03:59:31";492;9569.58;0.0;2;5
4075;"2020-06-01 21:19:48";976;3749.58;3749.58;0;5
4076;"2020-06-01 01:22:39";74;2771.13;0.0;2;2
4077;"2020-06-01 11:09:22";787;3253.64;0.0;1;8
4078;"2020-06-01 17:37:25";144;927.96;0.0;1;1
4079;"2020-06-01 00:45:54";340;1024.86;0.0;1;6
4080;"2020-06-01 07:15:24";789;7534.59;0.0;2;8
4081;"2020-06-01 16:40:10";315;5123.81;5123.81;0;7
4082;"2020-06-01 21:40:27";344;280.62;280.62;0;3
4083;"2020-06-01 07:33:34";855;1169.18;0.0;1;3
4084;"2020-06-01 21:37:45";694;543.97;0.0;1;1
4085;"2020-06-01 14:12:13";407;9427.75;0.0;2;6
4086;"2020-06-01 09:06:29";859;5735.73;5735.73;0;7
4087;"2020-06-01 04:17:01";383;5595.93;0.0;1;2
4088;"2020-06-01 19:40:43";859;7975.55;0.0;1;1
4089;"2020-06-01 23:55:30";318;9485.67;0.0;2;8
4090;"2020-06-01 06:31:19";868;7107.39;0.0;2;2
4091;"2020-06-01 00:19:35";591;6016.49;6016.49;0;7
4092;"2020-06-01 09:44:10";366;4131.82;0.0;2;9
4093;"2020-06-01 17:47:16";232;8091.71;0.0;2;8
4094;"2020-06-01 09:08:12";474;7941.14;7941.14;0;9
4095;"2020-06-01 05:47:25";481;6227.47;6227.47;0;4
4096;"2020-06-01 18:10:30";979;6968.17;6968.17;0;1
4097;"2020-06-01 15:21:12";638;9553.12;0.0;2;4
4098;"2020-06-01 03:41:28";276;1643.5;1643.5;0;2
4099;"2020-06-01 09:44:18";291;3076.43;0.0;2;10
4100;"2020-06-01 17:27:29";22;9.31;0.0;1;2
4101;"2020-06-01 11:02:37";770;7188.87;0.0;2;2
4102;"2020-06-01 15:13:27";571;9541.24;0.0;1;8
4103;"2020-06-01 15:45:19";831;4277.77;0.0;2;5
4104;"2020-06-01 14:25:48";139;3231.83;3231.83;0;2
4105;"2020-06-01 22:04:19";169;233.89;0.0;1;5
4106;"2020-06-01 05:57:44";332;7807.2;0.0;2;9
4107;"2020-06-01 20:02:17";854;3533.97;0.0;1;8
4108;"2020-06-01 00:01:32";406;69.83;69.83;0;2
4109;"2020-06-01 08:36:54";618;3597.16;0.0;1;2
4110;"2020-06-01 11:42:36";79;2738.61;2738.61;0;4
4111;"2020-06-01 01:56:38";997;2137.78;0.0;2;6
4112;"2020-06-01 13:00:54";387;717.69;0.0;2;2
4113;"2020-06-01 05:58:19";349;4361.25;4361.25;0;7
4114;"2020-06-01 11:36:31";78;9859.82;0.0;2;5
4115;"2020-06-01 06:25:39";119;889.32;0.0;1;7
4116;"2020-06-01 20:41:26";276;3359.35;3359.35;0;10
4117;"2020-06-01 21:54:34";389;287.84;0.0;1;5
4118;"2020-06-01 10:46:26";16;1745.55;0.0;2;9
4119;"2020-06-01 04:39:50";555;6757.77;0.0;1;10
4120;"2020-06-01 11:23:34";112;4846.05;0.0;2;6
4121;"2020-06-01 14:23:48";765;4726.35;0.0;2;6
4122;"2020-06-01 06:06:53";762;1593.52;0.0;2;10
4123;"2020-06-01 13:16:02";700;2550.52;0.0;1;8
4124;"2020-06-01 16:54:42";371;5753.21;0.0;2;5
4125;"2020-06-01 13:25:57";337;6920.18;6920.18;0;6
4126;"2020-06-01 17:40:12";941;4323.76;0.0;2;2
4127;"2020-06-01 18:39:37";951;410.52;410.52;0;8
4128;"2020-06-01 15:43:47";104;6967.31;6967.31;0;3
4129;"2020-06-01 14:43:09";357;4875.22;0.0;2;1
4130;"2020-06-01 20:28:38";751;8202.33;0.0;2;8
4131;"2020-06-01 17:47:26";956;7999.99;0.0;2;10
4132;"2020-06-01 07:06:36";126;2588.34;0.0;2;8
4133;"2020-06-01 00:43:58";96;4257.7;0.0;1;1
4134;"2020-06-01 14:20:23";642;1854.0;1854.0;0;1
4135;"2020-06-01 07:19:12";561;5444.94;0.0;2;5
4136;"2020-06-01 05:16:29";275;9431.53;0.0;2;5
4137;"2020-06-01 14:22:38";36;8322.06;0.0;2;8
4138;"2020-06-01 06:03:12";630;1158.89;0.0;1;4
4139;"2020-06-01 02:02:35";879;8002.14;0.0;1;2
4140;"2020-06-01 05:34:57";689;5300.88;0.0;1;8
4141;"2020-06-01 21:27:58";450;3187.32;0.0;1;10
4142;"2020-06-01 12:42:21";884;4241.25;0.0;2;6
4143;"2020-06-01 12:03:57";796;1151.81;0.0;1;2
4144;"2020-06-01 08:21:19";81;9649.64;9649.64;0;2
4145;"2020-06-01 07:25:53";905;7505.37;0.0;1;3
4146;"2020-06-01 22:20:17";530;2288.03;2288.03;0;9
4147;"2020-06-01 19:44:19";636;4694.66;4694.66;0;4
4148;"2020-06-01 13:15:43";982;3268.26;3268.26;0;3
4149;"2020-06-01 08:37:18";444;8336.16;0.0;1;1
4150;"2020-06-01 10:49:46";460;1100.74;1100.74;0;1
4151;"2020-06-01 12:19:32";95;6715.88;6715.88;0;7
4152;"2020-06-01 18:03:04";208;5599.22;5599.22;0;9
4153;"2020-06-01 22:56:13";731;3999.67;3999.67;0;9
4154;"2020-06-01 17:09:41";923;7160.56;0.0;1;8
4155;"2020-06-01 21:34:05";242;5202.66;5202.66;0;5
4156;"2020-06-01 15:21:05";456;6374.0;0.0;2;6
4157;"2020-06-01 09:07:34";320;2067.31;0.0;2;9
4158;"2020-06-01 15:15:26";49;1801.57;0.0;1;1
4159;"2020-06-01 22:09:47";465;5463.23;0.0;1;5
4160;"2020-06-01 18:14:33";991;2300.76;0.0;1;6
4161;"2020-06-01 10:08:50";505;6485.23;6485.23;0;9
4162;"2020-06-01 09:47:26";172;7838.55;7838.55;0;10
4163;"2020-06-01 15:07:05";718;5293.98;5293.98;0;1
4164;"2020-06-01 02:22:28";825;9501.74;0.0;1;2
4165;"2020-06-01 17:47:46";832;2089.85;0.0;1;6
4166;"2020-06-01 21:05:25";966;4685.61;0.0;1;5
4167;"2020-06-01 03:02:13";240;7077.8;0.0;2;10
4168;"2020-06-01 16:17:41";575;8307.84;0.0;2;10
4169;"2020-06-01 22:54:01";375;7480.74;0.0;2;2
4170;"2020-06-01 14:28:54";859;628.45;628.45;0;1
4171;"2020-06-01 14:46:17";122;6670.49;0.0;1;5
4172;"2020-06-01 08:37:08";364;8863.41;8863.41;0;5
4173;"2020-06-01 08:08:52";283;8358.93;0.0;1;8
4174;"2020-06-01 21:09:29";82;4477.98;4477.98;0;10
4175;"2020-06-01 08:04:30";694;3043.48;0.0;1;2
4176;"2020-06-01 00:58:06";686;3777.53;0.0;1;1
4177;"2020-06-01 02:45:37";875;3018.31;0.0;1;8
4178;"2020-06-01 17:37:56";936;3334.44;0.0;2;7
4179;"2020-06-01 00:55:16";652;199.79;0.0;2;5
4180;"2020-06-01 18:21:14";85;7778.69;0.0;2;9
4181;"2020-06-01 12:01:54";681;9695.8;0.0;1;6
4182;"2020-06-01 02:29:19";470;8631.22;0.0;1;5
4183;"2020-06-01 02:11:52";170;3866.68;3866.68;0;8
4184;"2020-06-01 06:51:44";782;3988.18;0.0;2;4
4185;"2020-06-01 01:22:01";380;1940.83;1940.83;0;3
4186;"2020-06-01 15:38:05";759;9003.96;0.0;1;8
4187;"2020-06-01 11:32:03";974;9892.2;0.0;2;2
4188;"2020-06-01 12:11:59";79;2022.9;2022.9;0;8
4189;"2020-06-01 18:50:58";461;3057.27;0.0;1;6
4190;"2020-06-01 21:27:42";333;5845.36;5845.36;0;10
4191;"2020-06-01 09:49:05";402;9133.97;9133.97;0;4
4192;"2020-06-01 05:01:38";407;4671.8;0.0;2;2
4193;"2020-06-01 00:46:59";696;4001.08;4001.08;0;10
4194;"2020-06-01 05:46:17";37;5657.89;5657.89;0;6
4195;"2020-06-01 02:41:26";959;4927.77;4927.77;0;1
4196;"2020-06-01 22:15:33";320;7360.64;0.0;2;2
4197;"2020-06-01 06:48:09";184;884.47;0.0;2;7
4198;"2020-06-01 14:55:17";737;2506.12;0.0;1;6
4199;"2020-06-01 23:15:52";703;3959.45;0.0;1;3
4200;"2020-06-01 00:14:11";524;8028.16;0.0;1;6
4201;"2020-06-01 04:52:52";718;8442.49;8442.49;0;9
4202;"2020-06-01 14:30:41";745;3997.3;3997.3;0;7
4203;"2020-06-01 03:18:10";987;9537.72;0.0;1;8
4204;"2020-06-01 08:23:43";230;4382.22;4382.22;0;8
4205;"2020-06-01 10:52:08";634;4460.51;4460.51;0;10
4206;"2020-06-01 10:44:27";724;5283.31;0.0;2;9
4207;"2020-06-01 22:47:00";689;7876.63;0.0;1;1
4208;"2020-06-01 19:01:44";635;787.9;0.0;2;10
4209;"2020-06-01 01:07:23";75;7241.14;7241.14;0;10
4210;"2020-06-01 12:43:02";65;7579.07;7579.07;0;8
4211;"2020-06-01 10:24:36";6;3045.38;0.0;2;3
4212;"2020-06-01 00:33:25";304;8260.15;0.0;1;2
4213;"2020-06-01 23:18:02";734;3706.72;0.0;1;2
4214;"2020-06-01 05:41:12";331;631.79;631.79;0;1
4215;"2020-06-01 00:01:47";212;4729.46;0.0;2;7
4216;"2020-06-01 08:00:21";484;8191.72;0.0;1;1
4217;"2020-06-01 15:07:16";675;9688.65;9688.65;0;6
4218;"2020-06-01 11:13:25";376;2452.69;2452.69;0;3
4219;"2020-06-01 11:22:32";511;4870.96;0.0;2;3
4220;"2020-06-01 00:26:49";89;3542.91;0.0;2;6
4221;"2020-06-01 10:36:43";710;6347.18;0.0;1;4
4222;"2020-06-01 19:09:26";70;4437.0;0.0;2;8
4223;"2020-06-01 01:56:02";171;4617.11;4617.11;0;1
4224;"2020-06-01 04:54:56";135;252.92;0.0;2;7
4225;"2020-06-01 07:37:54";91;7495.77;0.0;1;3
4226;"2020-06-01 10:37:51";357;5750.14;5750.14;0;10
4227;"2020-06-01 22:08:31";604;1805.09;1805.09;0;2
4228;"2020-06-01 04:03:28";814;6603.05;0.0;1;9
4229;"2020-06-01 21:42:47";918;1871.23;0.0;1;9
4230;"2020-06-01 22:42:14";417;7547.4;0.0;2;7
4231;"2020-06-01 14:31:14";874;1447.37;0.0;1;3
